prefix	lemma	abs_freq	abs_freq0	abs_freq1	abs_freq2	freq	freq0	freq1	freq2
пере	пересушивать	62	12	10	40	0.251	0.166	0.107	0.491
пере	пересчитывать	2147	440	830	877	8.706	6.094	8.922	10.775
пере	пересылать	1601	705	593	303	6.492	9.765	6.374	3.723
пере	пересылаться	133	75	37	21	0.539	1.039	0.398	0.258
пере	пересыпать	791	217	332	242	3.207	3.006	3.569	2.973
пере	пересыпаться	119	47	39	33	0.483	0.651	0.419	0.405
пере	пересыхать	1512	267	739	506	6.131	3.698	7.944	6.217
пере	пересыщать	47	6	31	10	0.191	0.083	0.333	0.123
пере	перетаскать	208	56	110	42	0.843	0.776	1.182	0.516
пере	перетаскивать	1218	242	581	395	4.939	3.352	6.245	4.853
пере	перетаскиваться	38	19	14	5	0.154	0.263	0.15	0.061
пере	перетасовывать	119	23	49	47	0.483	0.319	0.527	0.577
пере	перетерпеть	362	76	155	131	1.468	1.053	1.666	1.609
пере	перетирать	466	91	200	175	1.89	1.26	2.15	2.15
пере	перетираться	67	11	40	16	0.272	0.152	0.43	0.197
пере	перетолковывать	279	201	45	33	1.131	2.784	0.484	0.405
пере	перетопить	52	23	17	12	0.211	0.319	0.183	0.147
пере	перетрусить	144	47	69	28	0.584	0.651	0.742	0.344
пере	перетрясать	85	14	46	25	0.345	0.194	0.494	0.307
пере	перетряхивать	241	30	114	97	0.977	0.416	1.225	1.192
пере	перетягивать	1212	277	568	367	4.914	3.837	6.105	4.509
пере	перетягиваться	51	23	21	7	0.207	0.319	0.226	0.086
пере	переубеждать	474	41	196	237	1.922	0.568	2.107	2.912
пере	переупрямить	62	33	21	8	0.251	0.457	0.226	0.098
пере	переусердствовать	123	14	32	77	0.499	0.194	0.344	0.946
пере	переустраивать	64	11	28	25	0.26	0.152	0.301	0.307
пере	переуступать	54	9	13	32	0.219	0.125	0.14	0.393
пере	переутомлять	72	13	47	12	0.292	0.18	0.505	0.147
пере	переутомляться	175	16	106	53	0.71	0.222	1.139	0.651
пере	переучивать	136	34	51	51	0.551	0.471	0.548	0.627
пере	переучиваться	165	14	77	74	0.669	0.194	0.828	0.909
пере	переформировывать	61	14	30	17	0.247	0.194	0.322	0.209
пере	переформировываться	37	5	19	13	0.15	0.069	0.204	0.16
пере	перефразировать	330	23	114	193	1.338	0.319	1.225	2.371
пере	перехаживать	43	14	13	16	0.174	0.194	0.14	0.197
пере	перехватывать	4256	720	1850	1686	17.257	9.972	19.886	20.714
пере	перехватываться	63	13	26	24	0.255	0.18	0.279	0.295
пере	перехитрить	513	121	268	124	2.08	1.676	2.881	1.523
пере	переходить	45501	14365	18593	12543	184.495	198.962	199.857	154.105
пере	перецеловать	124	71	37	16	0.503	0.983	0.398	0.197
пере	перецеловаться	56	28	23	5	0.227	0.388	0.247	0.061
пере	перечеркивать	211	18	94	99	0.856	0.249	1.01	1.216
пере	перечеркнуть	580	30	250	300	2.352	0.416	2.687	3.686
пере	перечесть	437	203	178	56	1.772	2.812	1.913	0.688
пере	перечислять	5194	663	1825	2706	21.06	9.183	19.617	33.246
пере	перечисляться	372	45	120	207	1.508	0.623	1.29	2.543
пере	перечитывать	4545	1209	2125	1211	18.429	16.745	22.842	14.878
пере	перечитываться	38	17	14	7	0.154	0.235	0.15	0.086
пере	перечувствовать	305	211	76	18	1.237	2.922	0.817	0.221
пере	перешагивать	1738	349	822	567	7.047	4.834	8.836	6.966
пере	перешептываться	623	242	241	140	2.526	3.352	2.591	1.72
пере	перешибать	367	97	192	78	1.488	1.343	2.064	0.958
пере	перешивать	314	54	168	92	1.273	0.748	1.806	1.13
пере	перештопывать	31	8	14	9	0.126	0.111	0.15	0.111
пере	перешучиваться	51	6	27	18	0.207	0.083	0.29	0.221
пере	перещеголять	254	134	78	42	1.03	1.856	0.838	0.516
пере	перещупать	46	12	26	8	0.187	0.166	0.279	0.098
по	поахать	50	15	20	15	0.203	0.208	0.215	0.184
по	побагроветь	880	274	424	182	3.568	3.795	4.558	2.236
по	побаиваться	1414	312	672	430	5.733	4.321	7.223	5.283
по	побалагурить	52	24	18	10	0.211	0.332	0.193	0.123
по	побалакать	74	20	38	16	0.3	0.277	0.408	0.197
по	побаливать	226	42	97	87	0.916	0.582	1.043	1.069
по	побаловать	257	83	78	96	1.042	1.15	0.838	1.179
по	побаловаться	276	77	134	65	1.119	1.066	1.44	0.799
по	побарабанить	138	30	72	36	0.56	0.416	0.774	0.442
по	побачить	55	12	36	7	0.223	0.166	0.387	0.086
по	побегать	604	119	282	203	2.449	1.648	3.031	2.494
по	побежать	17570	4682	9066	3822	71.242	64.848	97.451	46.958
по	побелеть	1645	437	805	403	6.67	6.053	8.653	4.951
по	побелить	286	23	179	84	1.16	0.319	1.924	1.032
по	поберечь	568	252	181	135	2.303	3.49	1.946	1.659
по	поберечься	163	59	65	39	0.661	0.817	0.699	0.479
по	побеседовать	1945	606	759	580	7.886	8.393	8.159	7.126
по	побеситься	29	10	10	9	0.118	0.139	0.107	0.111
по	побеспокоить	309	101	125	83	1.253	1.399	1.344	1.02
по	побеспокоиться	111	20	40	51	0.45	0.277	0.43	0.627
по	побивать	5183	2136	1951	1096	21.016	29.585	20.971	13.466
по	побираться	336	132	110	94	1.362	1.828	1.182	1.155
по	побиться	281	151	85	45	1.139	2.091	0.914	0.553
по	поблагодарить	4763	1713	1745	1305	19.313	23.726	18.757	16.033
по	побледнеть	5179	2604	1955	620	21.0	36.067	21.014	7.617
по	поблекнуть	811	242	397	172	3.288	3.352	4.267	2.113
по	поблескивать	2392	187	1595	610	9.699	2.59	17.145	7.495
по	побожиться	236	166	51	19	0.957	2.299	0.548	0.233
по	поболеть	143	32	52	59	0.58	0.443	0.559	0.725
по	поболтать	1290	369	448	473	5.231	5.111	4.816	5.811
по	поболтаться	56	10	19	27	0.227	0.139	0.204	0.332
по	побороть	954	326	405	223	3.868	4.515	4.353	2.74
по	побороться	327	51	87	189	1.326	0.706	0.935	2.322
по	побояться	2260	693	866	701	9.164	9.598	9.309	8.613
по	побрататься	118	47	42	29	0.478	0.651	0.451	0.356
по	побрать	1709	558	707	444	6.93	7.729	7.6	5.455
по	побрезговать	256	94	87	75	1.038	1.302	0.935	0.921
по	побренчать	45	10	22	13	0.182	0.139	0.236	0.16
по	побрести	1860	389	842	629	7.542	5.388	9.051	7.728
по	побрить	289	14	157	118	1.172	0.194	1.688	1.45
по	побриться	638	38	391	209	2.587	0.526	4.203	2.568
по	побродить	812	137	392	283	3.292	1.898	4.214	3.477
по	побросать	767	190	344	233	3.11	2.632	3.698	2.863
по	побрызгать	107	8	57	42	0.434	0.111	0.613	0.516
по	побрякивать	194	88	73	33	0.787	1.219	0.785	0.405
по	побудить	276	151	68	57	1.119	2.091	0.731	0.7
по	побуждать	4041	1933	1162	946	16.385	26.773	12.49	11.623
по	побуждаться	55	29	18	8	0.223	0.402	0.193	0.098
по	побуреть	224	52	140	32	0.908	0.72	1.505	0.393
по	побывать	10268	2251	4559	3458	41.634	31.177	49.005	42.485
по	побыть	2387	539	962	886	9.679	7.465	10.341	10.885
по	повадиться	483	160	186	137	1.958	2.216	1.999	1.683
по	повалить	2781	705	1323	753	11.276	9.765	14.221	9.251
по	повалиться	2588	877	1122	589	10.494	12.147	12.06	7.237
по	повалять	38	10	12	16	0.154	0.139	0.129	0.197
по	поваляться	233	40	74	119	0.945	0.554	0.795	1.462
по	поварить	58	15	20	23	0.235	0.208	0.215	0.283
по	поведывать	2998	584	984	1430	12.156	8.089	10.577	17.569
по	повезти	5015	1179	1901	1935	20.335	16.33	20.434	23.774
по	повелевать	1858	1204	446	208	7.534	16.676	4.794	2.556
по	повелеть	2196	1406	420	370	8.904	19.474	4.515	4.546
по	повенчать	189	123	43	23	0.766	1.704	0.462	0.283
по	повенчаться	256	166	51	39	1.038	2.299	0.548	0.479
по	повергать	1627	760	453	414	6.597	10.526	4.869	5.086
по	повергаться	245	209	28	8	0.993	2.895	0.301	0.098
по	поверить	289	87	106	96	1.172	1.205	1.139	1.179
по	повертеть	1038	173	512	353	4.209	2.396	5.504	4.337
по	повертеться	240	93	102	45	0.973	1.288	1.096	0.553
по	повертывать	18090	4228	9526	4336	73.351	58.56	102.395	53.273
по	повертываться	20962	3975	10682	6305	84.996	55.056	114.821	77.464
по	поверять	24003	7712	8459	7832	97.326	106.815	90.926	96.225
по	поверяться	116	45	39	32	0.47	0.623	0.419	0.393
по	повеселеть	1664	541	805	318	6.747	7.493	8.653	3.907
по	повеселить	204	83	58	63	0.827	1.15	0.623	0.774
по	повеселиться	638	291	197	150	2.587	4.03	2.118	1.843
по	повесить	8239	2298	3656	2285	33.407	31.828	39.298	28.074
по	повеситься	1409	427	551	431	5.713	5.914	5.923	5.295
по	повести	984	358	427	199	3.99	4.958	4.59	2.445
по	повестись	684	123	292	269	2.773	1.704	3.139	3.305
по	повещать	242	178	40	24	0.981	2.465	0.43	0.295
по	повеять	882	359	352	171	3.576	4.972	3.784	2.101
по	повздорить	254	95	82	77	1.03	1.316	0.881	0.946
по	повздыхать	230	27	116	87	0.933	0.374	1.247	1.069
по	повивать	135	83	42	10	0.547	1.15	0.451	0.123
по	повидать	2378	511	1268	599	9.642	7.078	13.63	7.359
по	повидаться	1872	923	664	285	7.591	12.784	7.137	3.502
по	повидеть	1470	721	727	22	5.96	9.986	7.815	0.27
по	повизгивать	456	50	295	111	1.849	0.693	3.171	1.364
по	повизжать	20	6	6	8	0.081	0.083	0.064	0.098
по	повиливать	69	21	34	14	0.28	0.291	0.365	0.172
по	повилять	48	11	30	7	0.195	0.152	0.322	0.086
по	повиниться	418	216	112	90	1.695	2.992	1.204	1.106
по	повиноваться	4528	2733	1224	571	18.36	37.853	13.157	7.015
по	повисать	4458	839	2306	1313	18.076	11.621	24.787	16.132
по	повисеть	117	11	39	67	0.474	0.152	0.419	0.823
по	повлечь	2162	490	637	1035	8.766	6.787	6.847	12.716
по	повлечься	44	16	12	16	0.178	0.222	0.129	0.197
по	повлиять	3291	551	896	1844	13.344	7.632	9.631	22.656
по	поводить	16948	5628	7781	3539	68.72	77.95	83.638	43.481
по	повоевать	336	39	183	114	1.362	0.54	1.967	1.401
по	повозить	105	24	35	46	0.426	0.332	0.376	0.565
по	повозиться	495	87	233	175	2.007	1.205	2.505	2.15
по	поволноваться	88	13	39	36	0.357	0.18	0.419	0.442
по	поволочь	926	150	465	311	3.755	2.078	4.998	3.821
по	поволочься	52	12	19	21	0.211	0.166	0.204	0.258
по	поворовывать	31	20	5	6	0.126	0.277	0.054	0.074
по	поворотить	924	773	104	47	3.747	10.706	1.118	0.577
по	поворотиться	324	221	62	41	1.314	3.061	0.666	0.504
по	поворочать	42	10	25	7	0.17	0.139	0.269	0.086
по	поворочаться	80	12	43	25	0.324	0.166	0.462	0.307
по	поворчать	230	74	98	58	0.933	1.025	1.053	0.713
по	повреждать	5122	1713	1665	1744	20.768	23.726	17.897	21.427
по	повреждаться	326	121	85	120	1.322	1.676	0.914	1.474
по	повременить	594	215	230	149	2.409	2.978	2.472	1.831
по	повскакать	228	77	123	28	0.924	1.066	1.322	0.344
по	повскакивать	74	11	33	30	0.3	0.152	0.355	0.369
по	повставать	28	6	17	5	0.114	0.083	0.183	0.061
по	повстречать	518	99	216	203	2.1	1.371	2.322	2.494
по	повстречаться	804	247	339	218	3.26	3.421	3.644	2.678
по	повыбить	60	18	22	20	0.243	0.249	0.236	0.246
по	повыводиться	31	11	12	8	0.126	0.152	0.129	0.098
по	повыдергать	61	28	18	15	0.247	0.388	0.193	0.184
по	повыдергивать	35	6	16	13	0.142	0.083	0.172	0.16
по	повылазить	68	10	39	19	0.276	0.139	0.419	0.233
по	повылезать	97	20	46	31	0.393	0.277	0.494	0.381
по	повымереть	35	13	12	10	0.142	0.18	0.129	0.123
по	повырубить	30	7	16	7	0.122	0.097	0.172	0.086
по	повыскакивать	65	10	27	28	0.264	0.139	0.29	0.344
по	повытаскивать	43	11	18	14	0.174	0.152	0.193	0.172
по	повыть	65	13	22	30	0.264	0.18	0.236	0.369
по	повыходить	68	23	31	14	0.276	0.319	0.333	0.172
по	повышать	8218	480	2688	5050	33.322	6.648	28.893	62.045
по	повышаться	2702	287	991	1424	10.956	3.975	10.652	17.495
по	повязывать	1898	520	733	645	7.696	7.202	7.879	7.925
по	повязываться	109	35	61	13	0.442	0.485	0.656	0.16
по	погадать	298	98	115	85	1.208	1.357	1.236	1.044
по	поганить	108	31	46	31	0.438	0.429	0.494	0.381
по	погасать	3844	863	2044	937	15.586	11.953	21.971	11.512
по	погасить	2794	515	1231	1048	11.329	7.133	13.232	12.876
по	погашать	168	55	39	74	0.681	0.762	0.419	0.909
по	погашаться	99	21	18	60	0.401	0.291	0.193	0.737
по	погибать	27147	6769	11619	8759	110.074	93.754	124.893	107.614
по	погладить	3686	675	1751	1260	14.946	9.349	18.822	15.48
по	поглаживать	1388	313	665	410	5.628	4.335	7.148	5.037
по	поглазеть	345	95	95	155	1.399	1.316	1.021	1.904
по	поглотать	37	10	18	9	0.15	0.139	0.193	0.111
по	поглощать	5482	1873	2135	1474	22.228	25.942	22.949	18.11
по	поглощаться	549	215	214	120	2.226	2.978	2.3	1.474
по	поглумиться	72	36	11	25	0.292	0.499	0.118	0.307
по	поглупеть	210	91	80	39	0.851	1.26	0.86	0.479
по	поглядеть	12457	4291	6173	1993	50.51	59.432	66.354	24.486
по	поглядеться	73	27	36	10	0.296	0.374	0.387	0.123
по	поглядывать	7633	2042	3834	1757	30.95	28.283	41.212	21.587
по	поглянуться	99	29	61	9	0.401	0.402	0.656	0.111
по	погнать	2169	544	1119	506	8.795	7.535	12.028	6.217
по	погнаться	808	322	329	157	3.276	4.46	3.536	1.929
по	погнить	72	31	32	9	0.292	0.429	0.344	0.111
по	погнуть	126	29	60	37	0.511	0.402	0.645	0.455
по	погнуться	128	53	58	17	0.519	0.734	0.623	0.209
по	погнушаться	122	61	36	25	0.495	0.845	0.387	0.307
по	поговаривать	1251	432	389	430	5.072	5.983	4.181	5.283
по	поговорить	19154	4768	7956	6430	77.665	66.039	85.519	79.0
по	погодить	6216	2469	2638	1109	25.204	34.197	28.356	13.625
по	поголодать	60	13	31	16	0.243	0.18	0.333	0.197
по	поголубеть	59	10	30	19	0.239	0.139	0.322	0.233
по	погонять	848	319	307	222	3.438	4.418	3.3	2.728
по	погоняться	35	11	11	13	0.142	0.152	0.118	0.16
по	погорать	548	195	218	135	2.222	2.701	2.343	1.659
по	погордиться	56	20	23	13	0.227	0.277	0.247	0.16
по	погоревать	193	67	78	48	0.783	0.928	0.838	0.59
по	погорячиться	413	134	147	132	1.675	1.856	1.58	1.622
по	погостить	961	486	284	191	3.897	6.731	3.053	2.347
